"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.58801771721731e-32,0.522811444895669,0.305,0.11,4.9519131001236e-28,"14","Ccnk"
3.32617148600407e-32,0.537263633389427,0.294,0.105,6.36429652132019e-28,"14","Cers5"
4.37274526298475e-32,0.725064851691592,0.309,0.114,8.36681078619503e-28,"14","Trim27"
5.12306516327286e-32,0.508273993418108,0.283,0.099,9.80247288340628e-28,"14","Nup214"
1.26572266369929e-31,0.534825039399196,0.26,0.088,2.42183374472222e-27,"14","Xpnpep1"
1.33653999008516e-31,0.53748665291211,0.287,0.103,2.55733561702895e-27,"14","Nucb2"
1.40336362180492e-31,0.568955343992315,0.316,0.117,2.68519595396153e-27,"14","Slc8b1"
1.6448551136327e-31,0.513992379349706,0.276,0.096,3.14726577442481e-27,"14","Taf13"
1.77362096731728e-31,0.66609779958762,0.368,0.15,3.39364635886487e-27,"14","Casp3"
2.52067057040271e-31,0.562333140682053,0.332,0.128,4.82305106940855e-27,"14","Hivep1"
3.062515061877e-31,0.525056372725598,0.3,0.111,5.85981631939545e-27,"14","Phax"
3.96850648557979e-31,0.613568091780401,0.256,0.087,7.59334030950837e-27,"14","Rufy1"
4.69210584897684e-31,0.68945504548619,0.258,0.089,8.97787533143229e-27,"14","Rnf8"
6.04751752315047e-31,0.583735617579236,0.61,0.301,1.15713200287961e-26,"14","Ccnd2"
8.05062618117552e-31,0.553811575236212,0.341,0.135,1.54040681350612e-26,"14","Lta4h"
1.03241751093925e-30,0.570177199688777,0.258,0.089,1.97542766543117e-26,"14","Smn1"
1.69604855608165e-30,0.602184880429192,0.359,0.144,3.24521930720664e-26,"14","Tm9sf4"
2.10027682661384e-30,0.820351493487473,0.339,0.136,4.01866968004293e-26,"14","Ubash3b"
2.34748296076148e-30,0.689700921324168,0.291,0.108,4.49167389712101e-26,"14","Ddx23"
5.09696923808877e-30,0.513319688276251,0.285,0.105,9.75254094015906e-26,"14","Rad50"
6.42167024896904e-30,0.811850768602181,0.256,0.09,1.22872238543774e-25,"14","Myof"
7.11128853748932e-30,0.744699627859574,0.363,0.148,1.36067394876321e-25,"14","N4bp2l1"
9.10029027239494e-30,0.766739046037407,0.706,0.41,1.74124954072005e-25,"14","Ahnak"
1.00315710868179e-29,0.805283506405568,0.258,0.091,1.91944081175174e-25,"14","Maml3"
1.3193158593865e-29,0.668914367326095,0.26,0.092,2.52437896535013e-25,"14","Arhgap27"
1.46165064391338e-29,0.592989091122576,0.285,0.105,2.79672234206386e-25,"14","Mdn1"
6.20634059465253e-29,0.577708520619528,0.271,0.098,1.18752120938081e-24,"14","Arl2bp"
7.22686468650658e-29,0.601490768989343,0.269,0.098,1.38278828911617e-24,"14","Ino80e"
1.45911966756554e-28,0.626894524465037,0.256,0.088,2.79187957191991e-24,"14","Stat4"
3.99230458876275e-28,0.640217444400425,0.341,0.14,7.63887560013865e-24,"14","Stxbp3"
6.42155299924678e-28,0.583856185999291,0.285,0.108,1.22869995087588e-23,"14","Cabin1"
1.52186678046402e-27,1.3521542299804,0.271,0.109,2.91193989773985e-23,"14","Hspa1b"
2.25426809878596e-27,0.514387708095632,0.33,0.133,4.31331658021705e-23,"14","Ubac2"
2.28450630794707e-27,0.649913556286094,0.251,0.091,4.37117436962591e-23,"14","B4galt6"
3.11314920121301e-27,0.786151121506291,0.289,0.114,5.95669968160098e-23,"14","Zbp1"
3.24561470188877e-27,0.581665340882321,0.309,0.124,6.21015917059397e-23,"14","Rnmt"
3.26661845249297e-27,0.621132126160549,0.256,0.093,6.25034774700005e-23,"14","Casp2"
4.49875610156293e-27,2.22627169605361,0.253,0.099,8.60791992473051e-23,"14","Ccr7"
1.90486262304627e-26,0.554787132000319,0.262,0.098,3.64476414293673e-22,"14","Hdac5"
2.01901202340383e-24,0.563008212967792,0.253,0.097,3.86317760558089e-20,"14","Tex10"
2.64732762317164e-24,0.580692917163178,0.267,0.105,5.06539667417661e-20,"14","Trmt1"
9.19229177948657e-24,0.565609728068835,0.392,0.185,1.75885310908696e-19,"14","Gtf2a1"
3.15979227272782e-23,1.18487016847982,0.289,0.125,6.04594653463741e-19,"14","Gbp2"
5.09365271743683e-23,0.616241858109924,0.258,0.104,9.74619510954362e-19,"14","Daxx"
1.27981020580129e-22,0.557655173897173,0.291,0.122,2.44878884778019e-18,"14","Vav3"
2.04978407188044e-22,0.64842182774847,0.37,0.176,3.92205684313604e-18,"14","Plec"
7.14574839896508e-22,0.539962056636498,0.374,0.169,1.36726749865798e-17,"14","Cyfip2"
1.38674557321809e-21,0.696647370229619,0.617,0.361,2.6533989797955e-17,"14","Id3"
3.85427912079596e-21,0.840286379254471,0.283,0.123,7.37477766973098e-17,"14","Galnt7"
0.00012749637510884,0.942150977866006,0.327,0.237,1,"14","Fabp5"
0,8.52896113874665,0.993,0.017,0,"15","Siglech"
0,7.81981843524538,0.981,0.022,0,"15","Ccr9"
0,8.59753180974937,0.928,0.007,0,"15","Cox6a2"
0,5.5751841047888,0.972,0.092,0,"15","Runx2"
0,8.48575254508624,0.883,0.005,0,"15","Gm21762"
0,5.15491218039307,0.946,0.073,0,"15","Cyb561a3"
0,4.72776461180394,0.928,0.059,0,"15","Mctp2"
0,4.21526718144635,0.958,0.09,0,"15","Bcl11a"
0,3.99907610739682,0.937,0.078,0,"15","Atp1b1"
0,4.84265544242547,0.921,0.072,0,"15","Ptprs"
0,5.02831334849203,0.949,0.102,0,"15","Rnase6"
0,4.25917567715616,0.974,0.131,0,"15","Lair1"
0,4.18892585363997,0.951,0.108,0,"15","Ly6d"
0,7.34192422941257,0.832,0.008,0,"15","Cd300c"
0,4.59456322660903,0.86,0.038,0,"15","Spib"
0,5.61509052340901,0.855,0.034,0,"15","P2ry14"
0,3.94808188626191,0.928,0.118,0,"15","Ly6c2"
0,4.61807768621475,0.876,0.069,0,"15","Tmem229b"
0,6.09859709305706,0.818,0.013,0,"15","Pacsin1"
0,4.42413746198573,0.911,0.108,0,"15","Rpgrip1"
0,3.23334424476738,0.958,0.155,0,"15","Sell"
0,6.78919444939037,0.811,0.014,0,"15","Smim5"
0,3.62991471375909,0.869,0.078,0,"15","Iglc3"
0,3.44248403733963,0.97,0.185,0,"15","Pld4"
0,6.78053568760818,0.787,0.011,0,"15","Lrp8"
0,3.35416259288861,0.953,0.184,0,"15","Tspan13"
0,3.94798410221226,0.841,0.075,0,"15","Blnk"
0,4.14120139014861,0.855,0.09,0,"15","Nucb2"
0,2.97087701457747,0.888,0.125,0,"15","Pltp"
0,3.91646696996949,0.815,0.055,0,"15","Jaml"
0,3.87696103431639,0.988,0.238,0,"15","St8sia4"
0,4.85791839064852,0.79,0.05,0,"15","Zc3h12c"
0,4.21996801317899,0.804,0.072,0,"15","Tubgcp5"
0,2.80212358052796,0.949,0.217,0,"15","Ccnd1"
0,3.43455539677998,0.874,0.147,0,"15","Npc1"
0,4.07346438350704,0.79,0.071,0,"15","Ppfia4"
0,2.76934331171927,0.979,0.261,0,"15","Mpeg1"
0,3.85216543708614,0.787,0.074,0,"15","Tnfrsf13b"
0,2.87350482157173,0.93,0.219,0,"15","Rell1"
0,3.08931427032682,0.841,0.14,0,"15","Evi2a"
0,4.07842407172066,0.764,0.069,0,"15","Sema4b"
0,4.19508598829496,0.993,0.299,0,"15","Irf8"
0,7.21448790839266,0.699,0.005,0,"15","Eldr"
0,3.22794562940807,0.818,0.127,0,"15","Plekhm3"
0,4.6623352954917,0.724,0.034,0,"15","Carmil1"
0,3.07979648452943,0.946,0.26,0,"15","Plac8"
0,2.66895571140324,0.762,0.077,0,"15","Cd7"
0,3.45075046206443,0.762,0.079,0,"15","Card11"
0,8.77414122232478,0.682,0.003,0,"15","Klk1"
0,3.03621427840783,0.836,0.157,0,"15","Rps6ka1"
0,4.44592385818758,0.729,0.05,0,"15","Rnf122"
0,3.09692881563055,0.797,0.121,0,"15","Man2a2"
0,3.45922968732962,0.759,0.087,0,"15","Ramp1"
0,4.27255648300006,0.72,0.049,0,"15","Csf2rb2"
0,2.60988268161946,0.787,0.119,0,"15","Tex2"
0,3.23217924595094,0.759,0.094,0,"15","Slc49a4"
0,4.30867701122822,0.701,0.044,0,"15","Slamf9"
0,3.59073941699212,0.715,0.06,0,"15","Prkca"
0,3.25991027309058,0.727,0.076,0,"15","Gpr171"
0,1.81604022209358,0.738,0.09,0,"15","Il7r"
0,4.20211448417587,0.71,0.063,0,"15","Tfrc"
0,2.9026492602545,0.752,0.11,0,"15","Atp13a2"
0,2.69354029372087,0.773,0.131,0,"15","Cdip1"
0,7.8527225582353,0.643,0.003,0,"15","Atp2a1"
0,5.28996983543935,0.652,0.015,0,"15","Klra17"
0,4.9781678388934,0.659,0.024,0,"15","Clec10a"
0,2.80861713426762,0.72,0.086,0,"15","Net1"
0,3.03515856585247,0.757,0.124,0,"15","Hivep3"
0,3.26174593860405,0.694,0.073,0,"15","Pafah1b3"
0,3.40100019703298,0.689,0.072,0,"15","Tbc1d8"
0,4.06813791530958,0.645,0.028,0,"15","Lag3"
0,3.53835223578518,0.991,0.379,0,"15","Tcf4"
0,3.60260509507645,0.675,0.066,0,"15","Rab33b"
0,7.13151289735951,0.612,0.003,0,"15","Paqr5"
0,3.43726694716465,0.659,0.056,0,"15","Scimp"
0,2.70697771909224,0.675,0.084,0,"15","Fam214a"
0,2.95082261453406,0.643,0.058,0,"15","Fcrla"
0,2.70846507722294,0.654,0.072,0,"15","Nek6"
0,6.91584192372022,0.582,0.004,0,"15","Pdzd4"
0,6.56275426810296,0.582,0.008,0,"15","Gm34680"
0,4.36601772549053,0.589,0.032,0,"15","Gm5547"
0,7.54246333238026,0.558,0.003,0,"15","Sh3bgr"
0,3.27197853630339,0.619,0.064,0,"15","Tlr7"
0,3.71385983563304,0.591,0.038,0,"15","Flt3"
0,3.00702936806725,0.624,0.073,0,"15","Dclre1c"
0,4.40614770129184,0.565,0.019,0,"15","Cacna1e"
0,5.25233612334594,0.558,0.013,0,"15","Lefty1"
0,4.6468527171037,0.572,0.03,0,"15","Srgap3"
0,2.96332981228796,0.593,0.067,0,"15","Pik3ip1"
0,7.51968967859505,0.521,0.002,0,"15","Havcr1"
0,4.18264568605512,0.551,0.033,0,"15","Rgs18"
0,3.10432724743933,0.551,0.033,0,"15","Ptprf"
0,4.54560848297346,0.537,0.026,0,"15","Hmgn3"
0,6.04435667524061,0.514,0.007,0,"15","Gria3"
0,2.99216260385809,0.565,0.062,0,"15","Clcn5"
0,3.82935639504546,0.537,0.036,0,"15","Epha2"
0,4.09048057603856,0.526,0.028,0,"15","Cd4"
0,4.92515014600043,0.516,0.019,0,"15","Gapt"
0,5.28029788952827,0.502,0.007,0,"15","Dntt"
0,3.37817747755928,0.528,0.036,0,"15","Cd200"
0,4.05128546819722,0.512,0.023,0,"15","Slc41a2"
0,3.8456584153198,0.495,0.025,0,"15","Sla2"
0,4.20286130226255,0.488,0.023,0,"15","Ddr1"
0,4.17093773178121,0.479,0.016,0,"15","Hs3st1"
0,2.94046824966304,0.488,0.029,0,"15","Cdh1"
0,3.24753096225788,0.507,0.052,0,"15","Pqlc3"
0,5.45586103333149,0.458,0.007,0,"15","Slco4a1"
0,3.64289059800151,0.479,0.028,0,"15","Gm37529"
0,5.03917589256295,0.463,0.016,0,"15","Gm4258"
0,4.64310017207299,0.458,0.016,0,"15","A430035B10Rik"
0,5.73203050226433,0.446,0.004,0,"15","Adam11"
0,7.36257447058217,0.439,0.004,0,"15","Cd209d"
0,3.39307498468509,0.467,0.044,0,"15","Gm43331"
0,3.52527428259658,0.467,0.044,0,"15","I830077J02Rik"
0,3.28372672370898,0.46,0.042,0,"15","Slc27a1"
0,3.69389253812517,0.439,0.025,0,"15","Prr5"
0,3.28692048376874,0.442,0.038,0,"15","Gm43330"
0,4.10855892228089,0.421,0.024,0,"15","BC147527"
0,7.11908046166585,0.393,0.003,0,"15","Klk1b27"
0,8.28699236797702,0.362,0,0,"15","Grm8"
0,5.26903815987188,0.371,0.011,0,"15","Spns3"
0,4.06306444964515,0.367,0.011,0,"15","Ccdc162"
0,5.38954364171189,0.362,0.008,0,"15","Tmem221"
0,3.95451168423005,0.371,0.018,0,"15","Mycl"
0,6.36762704070168,0.35,0.003,0,"15","Olfr164"
0,3.56903712650841,0.357,0.017,0,"15","Myb"
0,4.32315315907548,0.353,0.016,0,"15","St8sia1"
0,4.34653632459214,0.35,0.015,0,"15","Fads3"
0,4.55799575431636,0.346,0.015,0,"15","Arhgap27os2"
0,4.56823297183473,0.329,0.011,0,"15","Tubb2b"
0,3.17258109360794,0.334,0.02,0,"15","Cd209a"
0,3.44232154268979,0.299,0.015,0,"15","Tmem163"
0,4.09051223725224,0.285,0.01,0,"15","Gm14207"
0,6.98417241356876,0.273,0.001,0,"15","Obscn"
0,4.70915685299357,0.266,0.005,0,"15","Gm45715"
0,4.34742012920932,0.262,0.009,0,"15","Eya1"
3.39058972311951e-317,2.50825134314194,0.731,0.114,6.48755437621688e-313,"15","Cd180"
5.77675761032532e-313,2.26759895701712,0.68,0.095,1.10532480115965e-308,"15","Cxxc5"
1.03724959062211e-312,3.03977831373939,0.923,0.253,1.98467336669634e-308,"15","Dnajc7"
5.04880656113274e-312,2.61379398779452,0.724,0.114,9.66038647407138e-308,"15","Coro2a"
8.38037534385856e-312,3.27616125893332,0.416,0.036,1.6035010182939e-307,"15","Plxdc1"
3.65281622206651e-310,2.74344370624973,0.836,0.166,6.98929855930207e-306,"15","Abhd17b"
1.63059519250581e-308,2.75138240928436,0.794,0.146,3.11998084134061e-304,"15","Sik1"
1.49368190009732e-307,4.08575544417373,0.262,0.013,2.85801094764621e-303,"15","Abca5"
4.15546815735991e-306,2.51669529091971,0.673,0.098,7.95107277229245e-302,"15","Cdkn2d"
1.90602439134915e-304,2.61889173897095,0.813,0.152,3.64698707040747e-300,"15","Rgs10"
8.1540835994486e-304,2.69458075657467,0.911,0.217,1.5602023559185e-299,"15","Cyth4"
9.37716087761327e-302,3.05227859361692,0.407,0.035,1.79422596232252e-297,"15","Tmem156"
8.98740696113916e-299,2.63756999032713,0.703,0.115,1.71965044794437e-294,"15","Bloc1s2"
1.04611200164298e-298,2.42117707166245,0.72,0.116,2.00163070394368e-294,"15","Gsn"
2.28731588901904e-298,2.41282120680882,0.853,0.175,4.37655022204903e-294,"15","Rilpl2"
3.44795685955559e-298,2.85666533993932,0.843,0.18,6.59732065507366e-294,"15","Ccl4"
2.88055677107051e-297,1.64200021876665,0.804,0.13,5.51165732576632e-293,"15","Upb1"
3.90151074021903e-297,3.32942995515381,0.965,0.389,7.46515065033509e-293,"15","Bst2"
2.75347960315709e-296,3.89270807161059,0.304,0.02,5.26850787268077e-292,"15","Sh3bp4"
1.4377039245419e-295,3.34380481413368,0.381,0.032,2.75090268921847e-291,"15","Them6"
6.4803143788522e-295,1.8224807107745,0.86,0.155,1.23994335324958e-290,"15","Kmo"
5.71733040352442e-292,2.28686340782783,0.766,0.135,1.09395399941036e-287,"15","Pkig"
3.16110377792319e-291,2.78754303561754,0.657,0.1,6.04845596867824e-287,"15","Myo5a"
4.4769399637513e-290,2.30739337362217,0.827,0.156,8.56617692664174e-286,"15","Clec12a"
7.36438179574557e-289,2.97456940711468,0.423,0.04,1.40910081279796e-284,"15","Nme7"
3.19859135990085e-288,3.57065207671367,0.25,0.013,6.12018470803429e-284,"15","Gm31718"
6.51766924289888e-288,2.55734471442291,0.886,0.211,1.24709083293627e-283,"15","Uvrag"
1.85983399121463e-287,2.70833550409097,0.668,0.107,3.55860635879007e-283,"15","Slc29a3"
4.20236356242938e-287,2.37835555386173,0.881,0.193,8.04080244035238e-283,"15","Rabgap1l"
2.29870156718383e-286,2.32675681679429,0.827,0.172,4.39833557864955e-282,"15","Mvb12a"
1.54077839889183e-282,2.68195764956985,0.584,0.081,2.94812538843964e-278,"15","1700017B05Rik"
1.66271970598357e-281,3.12109623574575,0.383,0.034,3.18144788542897e-277,"15","5430427O19Rik"
5.81574661560436e-281,2.22627015291121,0.904,0.206,1.11278495742974e-276,"15","Ncf1"
6.39451300919495e-279,2.32693359863781,0.717,0.121,1.22352611917936e-274,"15","Fgr"
6.98783088378399e-279,2.29142117386702,0.925,0.22,1.33705156130323e-274,"15","Ly86"
3.33298251792422e-277,2.54905278890207,0.811,0.168,6.37732874979621e-273,"15","Gm20186"
7.85887298972224e-277,4.09664639540659,0.255,0.014,1.50371675785345e-272,"15","Ctnnd2"
4.76427439502998e-276,2.63063464060889,0.626,0.095,9.11596262745037e-272,"15","Inpp4a"
1.88420667444057e-275,1.41659608339988,0.984,0.262,3.60524105087459e-271,"15","Ighm"
5.31559232625389e-275,2.36211626850029,0.477,0.053,1.01708543570542e-270,"15","Cdc14b"
1.25936729065257e-274,2.61013801212579,0.509,0.062,2.40967337393463e-270,"15","Eepd1"
1.59579660751925e-273,2.61874948371372,0.759,0.147,3.05339722882734e-269,"15","Sms"
2.03861589625994e-273,2.50861516703754,0.603,0.088,3.90068765590376e-269,"15","Adpgk"
3.92126819497152e-272,2.5325063802592,0.963,0.35,7.5029545642585e-268,"15","Tyrobp"
4.00603674871185e-272,2.20356549326575,0.764,0.14,7.66515071498525e-268,"15","Csf2rb"
2.31649296818681e-271,2.66392659463446,0.526,0.066,4.43237764532864e-267,"15","Padi2"
2.60853733131658e-271,2.42814520245166,0.935,0.261,4.99117532974115e-267,"15","Selplg"
2.05298557682685e-268,2.54988033925001,0.874,0.212,3.9281826027005e-264,"15","Slc44a2"
4.89123669275799e-268,2.50210496551549,0.519,0.065,9.35889228792313e-264,"15","Bcr"
4.92196354243624e-268,1.94122148749911,0.638,0.094,9.4176850420975e-264,"15","Klrd1"
4.99611103773368e-268,2.45588004921992,0.836,0.19,9.55955885959962e-264,"15","R3hdm4"
2.10583245069966e-267,1.67592952090898,0.549,0.07,4.02929981116873e-263,"15","Chdh"
1.64431467143652e-266,2.85734937610735,0.404,0.039,3.14623169232664e-262,"15","Cd8b1"
1.71687960586935e-265,2.45237626232678,0.97,0.315,3.28507743787041e-261,"15","Mef2c"
2.46107679160821e-265,2.92279782219305,0.425,0.044,4.70902433306314e-261,"15","Rhobtb2"
7.93328305823057e-265,1.87134116216933,0.902,0.189,1.51795438036184e-260,"15","Alox5ap"
2.2542116863137e-263,3.19902081318309,0.502,0.064,4.31320864059264e-259,"15","Gm43329"
2.75523192385712e-263,2.39557238139165,0.916,0.248,5.27186076310822e-259,"15","Snx18"
1.02068592617417e-261,3.06512117384185,0.561,0.081,1.95298045114166e-257,"15","Arid3a"
1.21293913871016e-261,3.38511339808697,0.381,0.036,2.32083774800802e-257,"15","Gna15"
7.93386365719336e-260,2.62491121066258,0.414,0.042,1.51806547216738e-255,"15","Slc39a14"
6.56567304330332e-258,2.14180610617324,0.981,0.287,1.25627588010566e-253,"15","Cybb"
2.66232656152265e-257,2.04172852306146,0.827,0.165,5.09409564281743e-253,"15","Napsa"
2.825764192523e-257,2.28611734377203,0.869,0.204,5.40681720597351e-253,"15","Itpr1"
7.1097791628152e-257,2.60666666293656,0.596,0.091,1.36038514501306e-252,"15","Pkib"
6.30022922610408e-256,2.47580288762689,0.738,0.145,1.20548586012276e-251,"15","Zmiz2"
1.30793040645982e-252,2.46324906226812,0.902,0.258,2.50259403972021e-248,"15","Syngr2"
5.89920128997775e-251,1.85666161591781,0.829,0.166,1.12875317482434e-246,"15","Cmah"
3.23697015262483e-250,2.20538519716261,0.946,0.272,6.19361869003234e-246,"15","Ctsh"
2.11587837703099e-249,2.72117959187789,0.472,0.059,4.04852168661109e-245,"15","Gm26759"
9.62177737614002e-249,2.43872902691754,0.764,0.161,1.84103088315063e-244,"15","Arhgef6"
5.6269555529211e-247,3.47601644407833,0.329,0.028,1.07666167549592e-242,"15","Zfp810"
7.76533216654978e-246,2.73586465705534,0.946,0.387,1.48581865674763e-241,"15","Lgals1"
6.7393388660855e-244,2.07630318389938,0.687,0.121,1.2895050986368e-239,"15","Hvcn1"
5.78574690039791e-243,2.31007091953918,0.713,0.138,1.10704481192214e-238,"15","Cnp"
6.17910722266734e-240,2.33928757172368,0.287,0.021,1.18231037598517e-235,"15","Pir"
3.74082480622688e-239,2.81457787174336,0.35,0.033,7.15769418423451e-235,"15","Stambpl1"
2.43231015383725e-236,2.29736294544562,0.794,0.185,4.65398224835219e-232,"15","Gng10"
5.81970224724256e-236,2.35404488793675,0.972,0.647,1.11354182798739e-231,"15","Rpl31"
1.98237508654566e-234,1.94911616672159,0.551,0.079,3.79307649059646e-230,"15","H2-Oa"
1.39299379366008e-233,1.77177618435886,0.806,0.161,2.6653543247892e-229,"15","Ptprcap"
1.16692909067149e-232,2.02189304332688,0.869,0.222,2.23280212209084e-228,"15","Tsc22d1"
6.38097294197691e-231,2.40900413254864,0.734,0.161,1.22093536271786e-226,"15","Tmed3"
3.14962211504137e-226,2.19868138117569,0.907,0.282,6.02648695492015e-222,"15","Pgls"
6.79253368227291e-226,2.01650929664299,0.879,0.231,1.2996833947661e-221,"15","Slc38a1"
3.1099512229461e-225,2.22840524333486,0.703,0.144,5.95058066998506e-221,"15","Scpep1"
8.38714694413843e-224,2.57314576340798,0.381,0.04,1.60479669629145e-219,"15","Mzb1"
9.39503005303562e-224,1.82254196550429,0.883,0.223,1.79764505034783e-219,"15","Sdc4"
3.33590158181059e-222,2.10325255947192,0.96,0.408,6.38291408663638e-218,"15","Grn"
3.43242052260931e-221,2.51388377791158,0.308,0.027,6.56759342796065e-217,"15","P2ry13"
2.38578016053735e-220,2.31714575135645,0.596,0.102,4.56495175917216e-216,"15","Plp2"
4.01706804123935e-220,2.09015511393807,0.953,0.315,7.68625799010736e-216,"15","Fyn"
5.56749027380736e-220,2.18301696197971,0.836,0.223,1.0652835889903e-215,"15","Gltp"
1.0320513305371e-219,2.05724684029036,0.993,0.53,1.97472701584969e-215,"15","Irf2bp2"
2.42526995736573e-219,2.04331572454368,0.925,0.27,4.64051153642358e-215,"15","Ptpn6"
2.49057162481406e-219,2.179009247259,0.888,0.265,4.76545974691921e-215,"15","Sec11c"
3.04635087057054e-219,2.33627261334534,0.5,0.074,5.82888775574967e-215,"15","Inafm2"
3.37715910954013e-219,2.14789424740476,0.923,0.282,6.46185624019409e-215,"15","Emp3"
3.66455057499616e-219,2.07789904026093,0.953,0.328,7.01175107019766e-215,"15","Lsp1"
1.36431942799557e-218,2.62515773577248,0.381,0.042,2.61048879352672e-214,"15","Clec9a"
6.82688169504648e-218,2.31307678057938,0.675,0.136,1.30625554353019e-213,"15","Alkbh1"
2.13577137078296e-216,2.01128389358651,0.932,0.287,4.08658494085612e-212,"15","Fyb"
5.52397253834234e-216,2.57792521301324,0.664,0.135,1.05695690548642e-211,"15","Rnd3"
3.29111413588053e-214,3.21285008459848,0.259,0.02,6.2972177875938e-210,"15","Wfs1"
4.78495762067e-214,2.05519849800369,0.923,0.297,9.15553791138998e-210,"15","Unc93b1"
8.99702895569951e-213,3.61173113264816,0.273,0.022,1.72149152038354e-208,"15","Fam220a.1"
2.01209041514145e-211,2.08261420463854,0.916,0.292,3.84993380033165e-207,"15","Arhgap17"
1.71394602324096e-210,2.55587874752681,0.5,0.077,3.27946432086926e-206,"15","Fam241a"
1.71399073384482e-210,2.26134117895773,0.647,0.129,3.27954987013868e-206,"15","Slc15a4"
4.7616361958659e-210,1.9730138725163,0.923,0.273,9.11091469716981e-206,"15","Ikzf1"
7.07700595790262e-210,2.18561738697891,0.839,0.238,1.35411431998509e-205,"15","H13"
2.00747284036287e-209,2.42191408757578,0.514,0.081,3.84109853275031e-205,"15","Bri3bp"
7.04706069871294e-209,2.57859909904557,0.453,0.064,1.34838459409173e-204,"15","Scap"
7.0979004846144e-209,1.57368381967168,0.505,0.075,1.35811227872612e-204,"15","Cd300lf"
3.05028821738467e-207,3.12937908684212,0.322,0.032,5.83642147514382e-203,"15","Gm42047"
4.70428486898839e-206,2.06996700266191,0.895,0.28,9.00117866832239e-202,"15","Apobec3"
1.10128415036756e-205,2.68099029008967,0.371,0.043,2.10719709331329e-201,"15","Ldlrad3"
6.59286511531695e-205,2.05790415607868,0.904,0.312,1.26147881116474e-200,"15","Fgfr1op2"
9.78375781896808e-205,2.99684175412256,0.259,0.021,1.87202422108135e-200,"15","Ralgps1"
1.03312506386122e-203,2.09303876086113,0.614,0.113,1.97678149719207e-199,"15","Glcci1"
3.41027803043548e-203,2.15357850292913,0.61,0.117,6.52522598343525e-199,"15","Bmyc"
1.13085386009953e-201,2.00314253069146,0.953,0.38,2.16377577591444e-197,"15","Snx5"
1.14241674504267e-200,1.92920670519866,0.939,0.318,2.18590019996465e-196,"15","Kctd12"
8.76884117839964e-200,1.97214695253635,0.551,0.095,1.67783007107499e-195,"15","Calcoco1"
1.10793533957812e-197,1.86517004394302,0.86,0.233,2.11992347874877e-193,"15","Prkcd"
7.34665929726183e-197,2.00705545964152,0.855,0.253,1.40570978993808e-192,"15","Stx7"
1.08781044825808e-196,2.04636219785054,0.769,0.193,2.08141651169701e-192,"15","AI662270"
3.97596025164348e-195,2.15127557453671,0.65,0.135,7.60760234549463e-191,"15","Ppm1h"
1.56717856140177e-194,2.23223571514391,0.766,0.201,2.99863945938615e-190,"15","Ifnar1"
1.56082947389216e-193,2.06429423554904,0.535,0.089,2.98649111534526e-189,"15","Atp2a3"
1.2114542849117e-192,2.44333077527977,0.502,0.083,2.31799662875005e-188,"15","Pmepa1"
5.95512608047253e-192,1.97095280299081,0.783,0.2,1.13945382423761e-187,"15","Pik3ap1"
1.2757428217692e-191,2.59560230905229,0.332,0.037,2.44100631517319e-187,"15","C130026I21Rik"
1.08292189369029e-190,1.83132153706953,0.988,0.602,2.07206275138701e-186,"15","Mbnl1"
2.5545040389768e-190,2.82210505182075,0.376,0.048,4.8877880281782e-186,"15","Gm43328"
4.82170797135216e-190,2.65221968667437,0.343,0.039,9.22585603238522e-186,"15","Ftx"
1.07273577398426e-186,1.95628598561342,0.645,0.139,2.05257262994147e-182,"15","Txndc5"
2.94205014957826e-186,1.8490416686253,0.937,0.35,5.62931875620305e-182,"15","Rac2"
8.0761323157957e-186,0.86508288357689,0.451,0.066,1.54528715730435e-181,"15","Slpi"
1.40121859854072e-185,2.96508728749701,0.271,0.025,2.6810916664478e-181,"15","Tnni2"
4.37167891890165e-184,1.89487970343776,0.745,0.187,8.36477044342641e-180,"15","Bmp2k"
1.42908365189413e-183,1.80650509052123,0.579,0.109,2.73440865953423e-179,"15","Timp2"
1.73994816180835e-183,1.82679612387677,0.932,0.321,3.3292168128041e-179,"15","Tcf12"
5.00728863126666e-182,2.27639135427434,0.325,0.036,9.58094606706563e-178,"15","Setbp1"
1.49780226231803e-181,2.29299345482477,0.495,0.085,2.86589484871933e-177,"15","Mgat4a"
1.57363104232276e-181,1.91459654665681,0.897,0.315,3.01098563638037e-177,"15","Xbp1"
2.7592109726276e-181,1.72156032903072,0.792,0.21,5.27947427502565e-177,"15","Tcf7l2"
8.82896511170281e-181,2.09414063999948,0.322,0.036,1.68933418447321e-176,"15","Traf4"
2.19297470377892e-180,1.92761223752687,0.757,0.199,4.19603779821058e-176,"15","Prcp"
5.84611227689852e-180,1.95643353285793,0.715,0.172,1.11859512306176e-175,"15","Srebf2"
1.33279229265854e-178,2.46024266743764,0.39,0.054,2.55016477277284e-174,"15","Hdac9"
1.44600653641639e-178,2.62501429160781,0.315,0.035,2.76678890677912e-174,"15","Gm43914"
1.6688928519823e-178,2.21766453355192,0.332,0.038,3.19325958298293e-174,"15","Aff3"
5.95838436844329e-178,2.14986967248755,0.572,0.113,1.14007726505794e-173,"15","Plaur"
6.70086832963669e-178,2.21502392107038,0.5,0.088,1.28214414619268e-173,"15","Man1c1"
