"cluster","gene","avg_log2FC","p_val_adj"
"Stellate_Fibroblast","Pea15a",1.43752787670546,7.01759439245358e-41
"Stellate_Fibroblast","Dock1",1.40262626174087,9.46281304880836e-41
"Stellate_Fibroblast","Zbtb46",1.81759050493032,1.05722815359944e-40
"Stellate_Fibroblast","Lats2",1.39784475943795,1.10202540612839e-40
"Stellate_Fibroblast","Pard3b",2.07663017585927,1.44334425862526e-40
"Stellate_Fibroblast","Klhl5",1.60207015115359,1.61933396684172e-40
"Stellate_Fibroblast","Frmd4a",1.8029401441208,1.99864376724877e-40
"Stellate_Fibroblast","Ppfibp1",1.6365956091298,2.03917758779633e-40
"Stellate_Fibroblast","Hdac7",1.41102517067039,2.15353525876649e-40
"Stellate_Fibroblast","Vcam1",1.14129026915747,3.4360193903218e-40
"Stellate_Fibroblast","Tceal9",1.4375569640218,3.82258959346843e-40
"Stellate_Fibroblast","Slc24a5",1.6418070313437,4.25501626361648e-40
"Stellate_Fibroblast","Tshz3",1.87847037867584,5.27076002901248e-40
"Stellate_Fibroblast","Rpn1",1.45662151676264,6.33633205203873e-40
"Stellate_Fibroblast","Inpp5a",1.33827164158793,7.42824052120943e-40
"Stellate_Fibroblast","Agrn",1.74105730267061,7.62761877902118e-40
"Stellate_Fibroblast","Rasgrp3",1.06219303090747,1.42667069258761e-39
"Stellate_Fibroblast","Rbm18",1.78806817060995,1.67488032327658e-39
"Stellate_Fibroblast","C2cd2",1.88029637470762,1.69143672022218e-39
"Stellate_Fibroblast","Sox4",1.72472394042505,1.71965623077453e-39
"Stellate_Fibroblast","Actn4",1.6735748432067,2.22872162769751e-39
"Stellate_Fibroblast","Tmtc2",1.84950962101633,2.56095662949025e-39
"Stellate_Fibroblast","Myo1c",1.52399297087961,2.69234733905822e-39
"Stellate_Fibroblast","Cd38",1.3637452251384,4.4569884878431e-39
"Stellate_Fibroblast","Ptprk",1.96790431002045,4.55892202403814e-39
"Stellate_Fibroblast","Ago3",1.23430242920408,4.75603412988053e-39
"Stellate_Fibroblast","Akap12",1.49115363080868,7.98478994619041e-39
"Stellate_Fibroblast","Fndc3b",1.47699562396738,1.48001503839309e-38
"Stellate_Fibroblast","Gm12840",1.65348531826454,1.49461619412297e-38
"Stellate_Fibroblast","Laptm4a",1.40681380744074,1.60845789303912e-38
"Stellate_Fibroblast","Daam1",1.70776645120956,1.94084499756161e-38
"Stellate_Fibroblast","Adam15",1.63556578347511,2.12013339413661e-38
"Stellate_Fibroblast","Gbp4",1.63569823871215,3.35255454611891e-38
"Stellate_Fibroblast","Epn2",1.39800415513888,3.8274271015925e-38
"Stellate_Fibroblast","Poglut3",1.85731931004494,4.49161784978379e-38
"Stellate_Fibroblast","Itsn1",1.47080777052198,4.6134943501381e-38
"Stellate_Fibroblast","Tbx2",1.78244478750831,6.0099015411004e-38
"Stellate_Fibroblast","Dock6",1.80990230811482,8.73810770333386e-38
"Stellate_Fibroblast","Serpina3g",1.45274635257257,1.06667762604807e-37
"Stellate_Fibroblast","Gnb4",2.0988613909109,1.1159295603083e-37
"Stellate_Fibroblast","Taok2",1.42400895978624,1.12192349385142e-37
"Stellate_Fibroblast","Plod1",1.56422828237972,1.68533497155008e-37
"Stellate_Fibroblast","Gab1",2.21118007543928,2.39643290952987e-37
"Stellate_Fibroblast","Ypel2",1.54451412318658,2.55637517673773e-37
"Stellate_Fibroblast","Ddah2",1.66654894051691,2.59918450150548e-37
"Stellate_Fibroblast","Plpp3",0.961125703269892,3.0630997315397e-37
"Stellate_Fibroblast","Kctd12b",1.40513262427645,3.11521373788959e-37
"Stellate_Fibroblast","Ctdspl",1.94402748942586,3.65774427668412e-37
"Stellate_Fibroblast","Dapk2",1.78446394873027,3.74322518399119e-37
"Stellate_Fibroblast","Tmem64",1.32418193256758,3.82083176014866e-37
"Stellate_Fibroblast","Fam43a",1.35490026834873,4.05969177653049e-37
"Stellate_Fibroblast","Tnfaip1",1.32599772740915,4.74431470599457e-37
"Stellate_Fibroblast","Ctnnd1",1.14820441174592,5.16497111480451e-37
"Stellate_Fibroblast","Zbtb20",1.27791829915414,6.04464918670712e-37
"Stellate_Fibroblast","Sorbs3",1.65518106649672,7.0244317352093e-37
"Stellate_Fibroblast","Tead1",2.18636979827962,7.78060834523104e-37
"Stellate_Fibroblast","Hdgfl3",1.72510912856899,8.22314391882009e-37
"Stellate_Fibroblast","Arl4d",1.65838858218761,9.52143479820873e-37
"Stellate_Fibroblast","Agap1",1.61230359130232,1.06416244717653e-36
"Stellate_Fibroblast","Dst",1.31151744207902,1.30111789796303e-36
"Stellate_Fibroblast","Pitpnm2",1.56299641913397,1.62904771184648e-36
"Stellate_Fibroblast","Armcx1",1.54528935825505,1.96518259978916e-36
"Stellate_Fibroblast","Vangl1",2.3429904057447,2.07245196681263e-36
"Stellate_Fibroblast","Znrf1",1.36373772842198,2.84609175181611e-36
"Stellate_Fibroblast","Ttll7",1.39521581916972,2.89442114361131e-36
"Stellate_Fibroblast","Scarb2",1.58196315936463,3.11203314249953e-36
"Stellate_Fibroblast","Hid1",2.13788843853868,3.49793045997059e-36
"Stellate_Fibroblast","Camk1",1.62470162586438,3.58948375638314e-36
"Stellate_Fibroblast","Serpinb6a",1.1183702330304,4.16031746955695e-36
"Stellate_Fibroblast","Abca1",1.20595204262412,4.18837053157781e-36
"Stellate_Fibroblast","Calu",1.41657395751653,4.98020378267554e-36
"Stellate_Fibroblast","Icam2",1.56190716853476,6.15504043403027e-36
"Stellate_Fibroblast","Inhbb",1.69708651879986,7.73788041122764e-36
"Stellate_Fibroblast","Plxna2",1.20982874439982,8.80506351947109e-36
"Stellate_Fibroblast","Man2a1",1.53966074560324,1.0534475150652e-35
"Stellate_Fibroblast","Clic4",1.2955429511652,1.1391089847459e-35
"Stellate_Fibroblast","Sept11",1.40150569176821,2.08460384626818e-35
"Stellate_Fibroblast","Sptlc2",1.45140468738849,2.88512604196194e-35
"Stellate_Fibroblast","Cdc42ep1",1.4506648587905,3.13192977104622e-35
"Stellate_Fibroblast","Lrp5",1.58326657993847,3.64189931757118e-35
"Stellate_Fibroblast","Sh3rf1",1.41364664603164,4.14485142542253e-35
"Stellate_Fibroblast","Tcf4",0.997605797092165,4.24431002948548e-35
"Stellate_Fibroblast","Zfp704",1.87168228818215,6.04038548971967e-35
"Stellate_Fibroblast","Numb",1.38023996097481,6.50693810007467e-35
"Stellate_Fibroblast","Tmem132e",1.81986672247422,7.66261397250501e-35
"Stellate_Fibroblast","Rbpms",1.2481183608878,8.88040550177475e-35
"Stellate_Fibroblast","Slfn5",1.27249262230346,1.09409465421364e-34
"Stellate_Fibroblast","Gpr4",1.88498085044502,1.17481125741878e-34
"Stellate_Fibroblast","Cdc42bpb",1.19269816846689,1.32201885808792e-34
"Stellate_Fibroblast","Tspan18",1.78048322850235,1.50681188844738e-34
"Stellate_Fibroblast","Selenom",2.11148861549389,1.78060231612737e-34
"Stellate_Fibroblast","Ahr",1.57318215046255,2.02069888045199e-34
"Stellate_Fibroblast","Dysf",1.73717243044509,2.46344589480124e-34
"Stellate_Fibroblast","Sash1",1.0889120221536,2.59269707244486e-34
"Stellate_Fibroblast","C5ar2",1.36520776569505,3.43400900557851e-34
"Stellate_Fibroblast","Erg",1.24476385602661,3.47588331263413e-34
"Stellate_Fibroblast","Acvr1",1.68041831275634,3.98886611877274e-34
"Stellate_Fibroblast","Tpp1",1.21004358309923,4.00681883031845e-34
"Stellate_Fibroblast","Col13a1",1.40874956171339,4.06750432733351e-34
"Stellate_Fibroblast","Mmp14",1.18609856141324,6.01448969992776e-34
"Stellate_Fibroblast","Spats2l",1.95976821143324,6.31264618324221e-34
"Stellate_Fibroblast","Stab2",1.31433232235799,8.84834580769286e-34
"Stellate_Fibroblast","Caskin2",1.92024662307696,9.2838204732093e-34
"Stellate_Fibroblast","Plxnd1",1.08002759604271,9.86755451409487e-34
"Stellate_Fibroblast","Rab12",1.48197865349868,1.05172828953121e-33
"Stellate_Fibroblast","Parvb",1.8132742013162,1.28726906251973e-33
"Stellate_Fibroblast","Sh3bp5",1.32727946363665,2.02085144127296e-33
"Stellate_Fibroblast","Tlnrd1",1.43376938862133,2.07465782436017e-33
"Stellate_Fibroblast","Clec1a",1.18845709190805,2.07819714967164e-33
"Stellate_Fibroblast","St6galnac3",1.86572088887895,3.11656880682874e-33
"Stellate_Fibroblast","Pigk",1.73854476581293,3.94612875101036e-33
"Stellate_Fibroblast","Klhl3",1.57348433498693,6.20590784152929e-33
"Stellate_Fibroblast","Cuedc1",1.68482617574146,6.45243775982658e-33
"Stellate_Fibroblast","Cds2",1.30901272978341,7.3056335482067e-33
"Stellate_Fibroblast","Mcu",1.2187119498761,1.04703858357674e-32
"Stellate_Fibroblast","Rgl1",1.16442158185465,1.05589528688406e-32
"Stellate_Fibroblast","Fkbp1a",1.22646682769226,1.15530922832837e-32
"Stellate_Fibroblast","Myo6",1.09194241166012,1.30826596417891e-32
"Stellate_Fibroblast","Ccdc85b",1.55709694013219,1.39151298596381e-32
"Stellate_Fibroblast","Rarg",1.95249626752591,1.85295129054246e-32
"Stellate_Fibroblast","Psd3",1.05604792696574,2.01380239690323e-32
"Stellate_Fibroblast","Tmem30a",1.2524822187515,2.09399621679602e-32
"Stellate_Fibroblast","Ptk2",1.22238082631962,2.11927842863188e-32
"Stellate_Fibroblast","Map4k5",1.12354893034318,2.17484510713724e-32
"Stellate_Fibroblast","Arhgap32",1.61592612702619,2.29797087728663e-32
"Stellate_Fibroblast","Yap1",1.25980898211032,2.64104051870425e-32
"Stellate_Fibroblast","Lfng",1.83766112164567,3.87823648832596e-32
"Stellate_Fibroblast","Magi3",1.28682526087763,5.03190165540565e-32
"Stellate_Fibroblast","Mprip",1.49406948446009,6.13345420105743e-32
"Stellate_Fibroblast","Prrg1",1.78771876462371,6.95533218011899e-32
"Stellate_Fibroblast","Ckap4",1.45078749009618,7.53750876981099e-32
"Stellate_Fibroblast","Lrrc58",1.08733851720025,8.03459758751516e-32
"Stellate_Fibroblast","Nck1",1.26344822641373,8.37850834200955e-32
"Stellate_Fibroblast","Gpr146",1.58855049125689,9.04016230921306e-32
"Stellate_Fibroblast","Macf1",1.27029719701567,9.29796881332805e-32
"Stellate_Fibroblast","Adarb1",1.24372519681437,9.43160847472974e-32
"Stellate_Fibroblast","Rtl8a",1.42080168948301,9.8935461838132e-32
"Stellate_Fibroblast","Adgra2",2.02747137515556,1.03155922385313e-31
"Stellate_Fibroblast","Marcks",1.16700176756686,1.09550533959297e-31
"Stellate_Fibroblast","Fer",1.66930977827599,1.10257884018214e-31
"Stellate_Fibroblast","Sel1l",1.2970461182641,1.28465779308555e-31
"Stellate_Fibroblast","Dpysl3",1.75790724873208,1.43618991297257e-31
"Stellate_Fibroblast","Itprip",1.64003905138393,1.56833685695857e-31
"Stellate_Fibroblast","Gas2l1",1.49519487347557,2.85056940031654e-31
"Stellate_Fibroblast","Zhx3",1.13505809275432,3.08986635033601e-31
"Stellate_Fibroblast","Rai14",1.62048496941906,3.19879813009097e-31
"Stellate_Fibroblast","Tm9sf2",1.27297525980498,3.43116024490542e-31
"Stellate_Fibroblast","Card10",1.52657846683022,3.90653113755167e-31
"Stellate_Fibroblast","Ces2g",1.29316128917263,3.96202676270393e-31
"Stellate_Fibroblast","Mcc",1.45476774731456,5.31411408443705e-31
"Stellate_Fibroblast","Btbd3",1.75379724339446,6.25446383317011e-31
"Stellate_Fibroblast","Igf1r",1.23071643723705,6.70638658180488e-31
"Stellate_Fibroblast","Cntfr",1.74387625628893,1.01697149994086e-30
"Stellate_Fibroblast","Sorbs1",1.92079216852246,1.0526629758301e-30
"Stellate_Fibroblast","Mxd4",1.16543840487937,1.15203915906785e-30
"Stellate_Fibroblast","Btnl9",1.06821238497147,1.31867570164557e-30
"Stellate_Fibroblast","Sema6b",1.76094539620872,1.50950261292611e-30
"Stellate_Fibroblast","Ralgapa2",1.36179947249467,1.51226965952944e-30
"Stellate_Fibroblast","Myo7a",1.36669780168035,1.70358916606107e-30
"Stellate_Fibroblast","Atrnl1",1.69593187940087,1.89329995439123e-30
"Stellate_Fibroblast","Fbxl7",1.15525800006177,2.25656134453644e-30
"Stellate_Fibroblast","Fscn1",1.34470320226518,2.55810092497129e-30
"Stellate_Fibroblast","Klf9",1.27270709214428,2.74000270108593e-30
"Stellate_Fibroblast","Stk3",1.64777344983509,2.99261238130749e-30
"Stellate_Fibroblast","Enpp4",1.46563006500657,3.12050683860181e-30
"Stellate_Fibroblast","Slc25a37",1.44153429325348,3.32223774268049e-30
"Stellate_Fibroblast","Man1c1",1.61636086542728,4.2208689306519e-30
"Stellate_Fibroblast","Rnf144a",1.13580014940969,4.22693701013197e-30
"Stellate_Fibroblast","Ski",1.45961223339098,4.34505126217621e-30
"Stellate_Fibroblast","Impad1",1.23431727276349,4.68632946277818e-30
"Stellate_Fibroblast","Stxbp1",1.77768729853554,5.07918204622484e-30
"Stellate_Fibroblast","Zcchc24",1.1259954904839,5.84322721942215e-30
"Stellate_Fibroblast","Exoc6",1.14308514878015,5.87042492592259e-30
"Stellate_Fibroblast","Degs1",1.03884011604877,6.76500895855516e-30
"Stellate_Fibroblast","Agpat5",1.36855858154168,7.59976971116764e-30
"Stellate_Fibroblast","Fcgr2b",1.04702505986194,1.18677321006316e-29
"Stellate_Fibroblast","Phc3",1.2315208374226,1.28188731407699e-29
"Stellate_Fibroblast","Cracr2b",1.5045721781811,1.47936255057989e-29
"Stellate_Fibroblast","Ssx2ip",1.49266191885139,1.6346156294757e-29
"Stellate_Fibroblast","Trib2",1.44936228918125,2.14102950932265e-29
"Stellate_Fibroblast","Ccnd2",1.11200660879712,2.14417686400803e-29
"Stellate_Fibroblast","Mrc1",1.11745420306287,2.50031875710989e-29
"Stellate_Fibroblast","Glg1",1.4234270735211,2.53110235943468e-29
"Stellate_Fibroblast","Ppm1f",1.48632404274241,3.30066079592251e-29
"Stellate_Fibroblast","Itm2b",0.955200831261108,3.44531512473911e-29
"Stellate_Fibroblast","Itpripl2",1.61228353203324,3.48022520897288e-29
"Stellate_Fibroblast","Dusp3",0.930448037950122,3.53516554192493e-29
"Stellate_Fibroblast","Ifitm2",0.980966853103029,4.47547633717013e-29
"Stellate_Fibroblast","Prkch",1.36152078829833,5.86103385879668e-29
"Stellate_Fibroblast","Lpp",1.20182420728933,6.00574287456266e-29
"Stellate_Fibroblast","Hoxa5",1.71344844533544,6.60092861151556e-29
"Stellate_Fibroblast","Ktn1",1.49333122071237,6.79735028274757e-29
"Stellate_Fibroblast","Ica1",1.81866924132829,8.48671835410324e-29
"Stellate_Fibroblast","Apold1",1.78613343327478,9.9045337374386e-29
"Stellate_Fibroblast","Tfec",1.68863763739674,1.14321322080606e-28
"Stellate_Fibroblast","Rbms1",1.0788889571826,1.23913564908956e-28
"Stellate_Fibroblast","Mtss2",1.48426864427778,1.43481580400125e-28
"Stellate_Fibroblast","Smad7",1.42214464151864,2.16668298140092e-28
"Stellate_Fibroblast","Bik",1.76440019734969,2.77332706670171e-28
"Stellate_Fibroblast","Ctdsp2",1.24814410662302,3.44676615111748e-28
"Stellate_Fibroblast","Insr",1.22002437186101,3.88458799327341e-28
"Stellate_Fibroblast","Ifi44",1.58719060608888,3.92336632163573e-28
"Stellate_Fibroblast","Maf",1.04204693425432,4.10671185162254e-28
"Stellate_Fibroblast","Cgnl1",1.39383099136324,4.63876983522693e-28
"Stellate_Fibroblast","Rnf145",1.49348090697398,5.20243018851342e-28
"Stellate_Fibroblast","Cmtm3",1.2028439687392,5.31145578516806e-28
"Stellate_Fibroblast","Klc1",1.35778302782173,5.73633915139369e-28
"Stellate_Fibroblast","Pmepa1",2.53652770281156,5.97660927548036e-28
"Stellate_Fibroblast","Ap2a2",1.24843596298471,7.08733191982048e-28
"Stellate_Fibroblast","Lman1",0.978319005461399,8.57004478355742e-28
"Stellate_Fibroblast","Rpn2",1.14017372150427,1.01706607508137e-27
"Stellate_Fibroblast","Atp2b4",1.05299878376462,1.05012367334138e-27
"Stellate_Fibroblast","Csnk1e",1.13871788725476,1.16184717968968e-27
"Stellate_Fibroblast","Serpinb6b",1.34757048667492,1.62826684424888e-27
"Stellate_Fibroblast","Enpp6",1.71775454614606,1.80700529277336e-27
"Stellate_Fibroblast","Btbd7",1.34309241674961,1.80970877066396e-27
"Stellate_Fibroblast","Sept10",1.42695616146288,2.14796883643561e-27
"Stellate_Fibroblast","Sypl",1.09606218125399,2.25985410190052e-27
"Stellate_Fibroblast","Fam3c",1.07147156568382,2.71129718165426e-27
"Stellate_Fibroblast","Mertk",1.00166179116961,3.02378096110544e-27
"Stellate_Fibroblast","Dnajc10",1.60803223018545,3.06095039098872e-27
"Stellate_Fibroblast","Cbx6",1.53148782773879,3.57918306242239e-27
"Stellate_Fibroblast","Peg13",1.41728705769669,3.80527180244428e-27
"Stellate_Fibroblast","Kat6b",1.6523542263119,4.10574869618923e-27
"Stellate_Fibroblast","Hoxb5",1.53099517705929,4.51194717174988e-27
"Stellate_Fibroblast","Zfhx3",1.39872053024067,4.77389577050664e-27
"Stellate_Fibroblast","P4ha1",1.52424991191157,5.35380788427016e-27
"Stellate_Fibroblast","Mgat1",1.23153902242113,5.69473096816661e-27
"Stellate_Fibroblast","Spag9",1.23400277954102,5.95984231089745e-27
"Stellate_Fibroblast","Nfic",1.12319581715756,6.50833861430444e-27
"Stellate_Fibroblast","Slc38a6",1.13165216134382,7.51702027862741e-27
"Stellate_Fibroblast","Grasp",1.53465062509496,8.29923493205571e-27
"Stellate_Fibroblast","Tgfbr2",1.32818227249125,8.83135483278691e-27
"Stellate_Fibroblast","Mbnl2",1.04453802398758,9.84631235786801e-27
"Stellate_Fibroblast","Helz",1.23146848323116,1.227555288441e-26
"Stellate_Fibroblast","Mosmo",0.9606825744093,1.23961030211028e-26
"Stellate_Fibroblast","Hoxb4",1.45956464677701,1.39395495647147e-26
"Stellate_Fibroblast","Cd81",1.01079183631196,1.4929143300965e-26
"Stellate_Fibroblast","S1pr1",0.927684531980829,1.56611542212773e-26
"Stellate_Fibroblast","Sptan1",0.98676992547178,2.0316264664e-26
"Stellate_Fibroblast","Dock4",1.04668686033185,2.13706340902084e-26
"Stellate_Fibroblast","Slmap",1.65328406634712,2.29058301403351e-26
"Stellate_Fibroblast","Dpagt1",1.27055057447871,2.31205729085692e-26
"Stellate_Fibroblast","Golga7",1.02781901790434,2.42067205488503e-26
"Stellate_Fibroblast","Pdia3",1.17676990880228,2.46384508666174e-26
"Stellate_Fibroblast","Zbtb4",1.13972804981368,2.91640484876451e-26
"Stellate_Fibroblast","Gnaq",1.18677505353316,2.92413366572578e-26
"Stellate_Fibroblast","Mgll",0.725630410603856,3.05374029369694e-26
"Stellate_Fibroblast","Slc38a10",1.22023330852741,3.54596804452564e-26
"Stellate_Fibroblast","Camsap2",1.37181939230967,3.73443455302254e-26
"Stellate_Fibroblast","Glce",2.2247015574686,4.55335737967551e-26
"Stellate_Fibroblast","Rnase4",0.616424719608052,4.65819724144874e-26
"Stellate_Fibroblast","Agtrap",1.74112469405588,6.200932839369e-26
"Stellate_Fibroblast","Mgat4b",1.38469613371291,6.49862982315452e-26
"Stellate_Fibroblast","Rnf215",2.0754594255221,6.92758625150267e-26
"Stellate_Fibroblast","Cmtm8",0.806905648188073,7.88107646006934e-26
"Stellate_Fibroblast","Slc44a1",1.1758171006963,1.08281834870865e-25
"Stellate_Fibroblast","Gaa",1.50303493630877,1.15237886217097e-25
"Stellate_Fibroblast","Cd9",1.11779860983837,1.27300705124256e-25
"Stellate_Fibroblast","Tpst2",1.07362216292239,1.3719174795004e-25
"Stellate_Fibroblast","Pitpnc1",1.02603741939256,1.39521374581063e-25
"Stellate_Fibroblast","Crk",1.0691677229461,1.68808582219693e-25
"Stellate_Fibroblast","Auts2",1.68672205336149,1.87140727012411e-25
"Stellate_Fibroblast","Ssh1",1.27972209401812,2.19079202202504e-25
"Stellate_Fibroblast","Pdlim7",1.8237950136422,2.51891475038377e-25
"Stellate_Fibroblast","Oip5os1",0.968625087238272,2.57009045867034e-25
"Stellate_Fibroblast","Ctnna1",1.15637465369211,2.79730524703238e-25
"Stellate_Fibroblast","H2-Q4",1.1956063418464,2.85638800697601e-25
"Stellate_Fibroblast","Rgs3",1.23662051292818,3.09694743714999e-25
"Stellate_Fibroblast","Sox17",1.50739412906749,3.22014373147231e-25
"Stellate_Fibroblast","Abcg2",0.92223432865384,3.82632162209504e-25
"Stellate_Fibroblast","Tspan2",1.19414236274728,3.89614920931183e-25
"Stellate_Fibroblast","4930402H24Rik",1.25258106449068,3.94003906562087e-25
"Stellate_Fibroblast","Csrp1",1.28786597846849,4.99902387960609e-25
"Stellate_Fibroblast","Nfix",1.07405295555747,5.1202665564472e-25
"Stellate_Fibroblast","Sgk1",0.908674938485519,5.29516453712901e-25
"Stellate_Fibroblast","Zbtb38",1.14457792249405,6.59506304397744e-25
"Stellate_Fibroblast","2900026A02Rik",1.04706395451513,7.72947956648738e-25
"Stellate_Fibroblast","B230219D22Rik",1.03371796424927,1.02030272135593e-24
"Stellate_Fibroblast","Man1a",0.999186299006668,1.15581694116257e-24
"Stellate_Fibroblast","Cd99l2",1.40406068466581,1.17238419872892e-24
"Stellate_Fibroblast","Rrbp1",1.02738177360097,1.22247521874498e-24
"Stellate_Fibroblast","Plscr3",1.54083557027701,1.27552386663801e-24
"Stellate_Fibroblast","Itga9",0.904020182766337,1.29322218320744e-24
"Stellate_Fibroblast","Ipo11",1.3326129248996,1.33405578996045e-24
"Stellate_Fibroblast","Ctsl",0.764031849644992,1.42504357431445e-24
"Stellate_Fibroblast","Snx33",1.3525430016865,1.49497264491019e-24
"Stellate_Fibroblast","Hsp90b1",1.01364646705856,1.71668083676103e-24
"Stellate_Fibroblast","Sft2d2",1.23272903440916,1.75511304339195e-24
"Stellate_Fibroblast","Cers4",1.25683781295234,2.36916047670238e-24
"Stellate_Fibroblast","Gbp7",1.13257665273047,2.38097858552811e-24
"Stellate_Fibroblast","Tle1",1.14182203928261,2.58035463725479e-24
"Stellate_Fibroblast","Lama4",0.882051060918103,2.67195942489119e-24
"Stellate_Fibroblast","Ets2",0.855424431795956,2.88024681876774e-24
"Stellate_Fibroblast","Gm1673",1.60525729452102,3.50908969443352e-24
"Stellate_Fibroblast","Ralb",1.13231892211635,3.67606542161408e-24
"Stellate_Fibroblast","Lpar6",1.37725860519768,3.71213344549748e-24
"Stellate_Fibroblast","Tnfsf12",1.3725012369381,3.83523291706637e-24
"Stellate_Fibroblast","Tmem88",1.3784502278271,4.09616306929935e-24
"Stellate_Fibroblast","Rbms2",1.38469619506572,4.11289558027457e-24
"Stellate_Fibroblast","Lmf2",1.69176584611947,4.15866146783519e-24
"Stellate_Fibroblast","Snx19",1.74517608090113,4.23291548820867e-24
"Stellate_Fibroblast","Igfbp4",0.961206578970465,4.50601895969335e-24
"Stellate_Fibroblast","Pcgf3",1.3641205226623,5.11360547894638e-24
"Stellate_Fibroblast","Rilpl1",1.94366293287386,5.89113942440691e-24
"Stellate_Fibroblast","Dmwd",1.21333189570334,6.2873165709423e-24
"Stellate_Fibroblast","Igip",1.46151312101038,6.99090574837394e-24
"Stellate_Fibroblast","Dnajc3",0.950195387527675,7.59576634832376e-24
"Stellate_Fibroblast","Ccm2l",1.326221593778,8.44411799937615e-24
"Stellate_Fibroblast","Dgkh",1.33344828403532,8.50636557901608e-24
"Stellate_Fibroblast","Il4ra",1.45500865049274,8.64460205461706e-24
"Stellate_Fibroblast","Hook3",0.835585558894184,9.25667213829758e-24
"Stellate_Fibroblast","Gstm2",0.765996556719886,1.02041749209381e-23
"Stellate_Fibroblast","Ap1b1",0.938261490484924,1.02284641091696e-23
"Stellate_Fibroblast","Txnip",1.1174827261127,1.04414690085892e-23
"Stellate_Fibroblast","Abcc9",3.21861913865637,1.13823660441104e-23
"Stellate_Fibroblast","Caml",1.57500647179339,1.28667672676357e-23
"Stellate_Fibroblast","Fcho2",0.890068792703704,1.32739438159775e-23
"Stellate_Fibroblast","Cd47",1.01258548748855,1.63025449838716e-23
"Stellate_Fibroblast","Fas",0.888608236765211,2.29091588881679e-23
"Stellate_Fibroblast","H6pd",1.71607311739897,2.38348218766471e-23
"Stellate_Fibroblast","Sgms1",1.06117264941049,2.49694574010336e-23
"Stellate_Fibroblast","Mtch1",0.939849299829803,2.65147507372884e-23
"Stellate_Fibroblast","Pik3c2b",0.969036025478258,3.13745128023099e-23
"Stellate_Fibroblast","Wdfy3",1.07614651315068,3.30389388452716e-23
"Stellate_Fibroblast","Tgm2",0.92121177363829,4.67697151826612e-23
"Stellate_Fibroblast","Mib1",0.898655300836185,4.98001949908121e-23
"Stellate_Fibroblast","Nfia",0.871573345032651,5.03896440458463e-23
"Stellate_Fibroblast","Sav1",1.12446005480031,5.26216997794762e-23
"Stellate_Fibroblast","Leprot",1.11026936373824,5.68132944199548e-23
"Stellate_Fibroblast","Nfat5",1.15868085536678,5.79957663129575e-23
"Stellate_Fibroblast","Scd2",1.77087155520356,6.50148345153585e-23
"Stellate_Fibroblast","Cnksr3",1.21597549556708,6.58938063817812e-23
"Stellate_Fibroblast","Trp53i11",1.20262668150452,6.904532842642e-23
"Stellate_Fibroblast","Zfp652",0.914295951128897,7.26191686716139e-23
"Stellate_Fibroblast","Nfe2l1",1.01431728391401,1.03884390283939e-22
"Stellate_Fibroblast","Tsen34",1.0506264610605,1.04683926003812e-22
"Stellate_Fibroblast","Stk25",1.17810181173157,1.06114117287709e-22
"Stellate_Fibroblast","Epb41l2",0.988585008874357,1.27667907505725e-22
"Stellate_Fibroblast","Pkd1",1.40114613267019,1.30856436190092e-22
"Stellate_Fibroblast","Ttbk2",1.4626732034716,1.41983979333585e-22
"Stellate_Fibroblast","Flywch1",1.14833753300235,1.47378783251761e-22
"Stellate_Fibroblast","Ggta1",1.47424900030332,1.58351961753123e-22
"Stellate_Fibroblast","Kitl",1.47694390423254,1.59054752570838e-22
"Stellate_Fibroblast","Znfx1",1.10743352684511,1.60632766204878e-22
"Stellate_Fibroblast","Tmem109",1.60239233281692,1.66771829974907e-22
"Stellate_Fibroblast","Ccser2",0.985013317427911,1.67445469229604e-22
"Stellate_Fibroblast","Nxn",1.42072398480913,1.82223080620202e-22
"Stellate_Fibroblast","Dhrs7",0.954299012482955,2.15813104185651e-22
"Stellate_Fibroblast","Rock2",1.29908365883294,2.19706327397404e-22
"Stellate_Fibroblast","Nbeal1",1.05487797767502,2.30728454637625e-22
"Stellate_Fibroblast","Aopep",1.11507805406888,2.46038556503324e-22
"Stellate_Fibroblast","Strn3",0.999101285770018,2.50662517163848e-22
"Stellate_Fibroblast","Rab13",1.31521808885553,2.59805436347181e-22
"Stellate_Fibroblast","Hivep3",1.33369418168786,2.64373653924215e-22
"Stellate_Fibroblast","Gbp2",0.777473009938608,2.78827399890178e-22
"Stellate_Fibroblast","St3gal4",1.01743905070762,3.2657226261732e-22
"Stellate_Fibroblast","Hip1",1.06379056963742,3.77609222841394e-22
"Stellate_Fibroblast","Trim56",0.895243833156411,4.5913687481656e-22
"Stellate_Fibroblast","Pura",0.943660860938583,5.19855737408323e-22
"Stellate_Fibroblast","Dusp7",1.36859102366465,5.68098051101037e-22
"Stellate_Fibroblast","Arl4a",0.901962123515465,5.83107846960607e-22
"Stellate_Fibroblast","Pcnx",1.18304675175591,7.40072346579786e-22
"Stellate_Fibroblast","Gimap8",0.878966176176456,7.73715624697919e-22
"Stellate_Fibroblast","Mid2",1.24650146885885,1.13591350374463e-21
"Stellate_Fibroblast","Calr",0.949105667562438,1.18269933168737e-21
"Stellate_Fibroblast","Pls3",0.973007941177034,1.239154421369e-21
"Stellate_Fibroblast","Atrn",1.20193525833993,1.49138840011292e-21
